label	text_a
1	Overexpression of translational initiation7 inhibited the proliferation and increased the radioiodine uptake ability of <e1>biological_process</e1> cells invitro and inhibited the <e2>tumor</e2> growth invivo.
1	In conclusion, <e1>translational initiation</e1>7 may coenzyme A biosynthetic process as a <e2>tumor</e2> suppressor in biological_process by inhibiting the positive regulation of cell proliferation signaling pathway and may be a promising therapeutic target in patients with PTC.
1	In conclusion, translational initiation7 may coenzyme A biosynthetic process as a <e1>tumor</e1> suppressor in <e2>biological_process</e2> by inhibiting the positive regulation of cell proliferation signaling pathway and may be a promising therapeutic target in patients with PTC.
1	In conclusion, translational initiation7 may coenzyme A biosynthetic process as a <e1>tumor</e1> suppressor in biological_process by inhibiting the <e2>positive regulation of cell proliferation</e2> signaling pathway and may be a promising therapeutic target in patients with PTC.
1	The <e1>tumor</e1> cells with immunoreactivity to CK7, CK19, Cam5.2, <e2>biological_process</e2>, fatty acid beta-oxidation using acyl-CoA dehydrogenase, BCL-2, MOC-31 and AE1/AE3, supported a diagnosis of intrahepatic cholangiocarcinoma.
1	The <e1>tumor</e1> cells with immunoreactivity to CK7, CK19, Cam5.2, biological_process, <e2>fatty acid beta-oxidation using acyl-CoA dehydrogenase</e2>, BCL-2, MOC-31 and AE1/AE3, supported a diagnosis of intrahepatic cholangiocarcinoma.
1	Sheldon-Hall syndrome (<e1>activation of innate immune response</e1>) is the most common of the distal arthrogryposes (DAs), a group of disorders characterized by congenital non-progressive <e2>contractures</e2>.
1	Sheldon-Hall syndrome (<e1>activation of innate immune response</e1>) is the most common of the <e2>distal</e2> arthrogryposes (DAs), a group of disorders characterized by congenital non-progressive contractures.
1	Patients with <e1>activation of innate immune response</e1> present with <e2>contractures</e2> of the limbs and a distinctive triangular facies with prominent nasolabial folds.
1	<e1>skeletal muscle contraction</e1> plays a pivotal role in fetal muscle development and mutations in this gene are associated with Freeman-Sheldon syndrome, <e2>distal</e2> arthrogryposis 8 (DA8), and autosomal dominant spondylocarpotarsal synostosis.
1	<e1>skeletal muscle contraction</e1> plays a pivotal role in fetal muscle development and mutations in this gene are associated with Freeman-Sheldon syndrome, distal <e2>arthrogryposis</e2> 8 (DA8), and autosomal dominant spondylocarpotarsal synostosis.
1	We report the case of a boy with a novel pathogenic <e1>skeletal muscle contraction</e1> mutation, presenting with the classical clinical features of SHS in association with unilateral carpal bone fusion and multiple <e2>vertebral fusions</e2>.
1	In a bone metastasis model, <e1>epidermis development</e1> treated with ZOL+US had osteolytic lesions that were 58% smaller than those of ZOL-treated animals as well as a reduced skeletal <e2>tumor</e2> burden.
1	Additionally, US forced the penetration of ZOL within <e1>tumor</e1>s, as demonstrated by the intratumoral accumulation of unprenylated <e2>regulation of neurotransmitter receptor localization to postsynaptic specialization membrane</e2>, a surrogate marker of ZOL antitumor activity.
1	Among these, heterozygous mutations in <e1>regulation of transcription by RNA polymerase II</e1>, a homeobox gene encoding a transcription factor expressed specifically by oocyte and granulosa cells within the ovary, have been reported in 6% of women with <e2>sporadic</e2> POI.
1	Mutations in <e1>negative regulation of keratinocyte proliferation</e1> cause a wide spectrum of phenotypes in humans ranging from mild X-linked intellectual disability to a severe <e2>microcephaly</e2> (MC) and pontocerebellar hypoplasia syndrome.
1	We identified integrin 7 (<e1>heterotypic cell-cell adhesion</e1>) as a major laminin receptor in GSCs and in primary high-grade <e2>glioma</e2> specimens.
1	Analyses of mRNA profiles in comprehensive datasets revealed that high <e1>heterotypic cell-cell adhesion</e1> expression negatively correlated with survival of patients with both low- and high-grade <e2>glioma</e2>.
1	We also found that targeting of <e1>heterotypic cell-cell adhesion</e1> by RNAi or blocking mAbs impaired laminin-induced signaling, and it led to a significant delay in <e2>tumor</e2> engraftment plus a strong reduction in tumor size and invasion.
1	Our data, therefore, highlight <e1>heterotypic cell-cell adhesion</e1> as a <e2>glioblastoma</e2> biomarker and candidate therapeutic target.
1	The presynaptic cytomatrix protein Piccolo, encoded by <e1>cytoskeleton organization</e1>, is frequently mutated and amplified in esophageal <e2>squamous cell carcinoma</e2> (ESCC), but its exact roles in ESCC remain unclear.
1	In a cohort of Australians of European descent, consisting of 385 <e1>keratoconus</e1> cases and 396 controls, we screened 21 keratoconus candidate genes: BANP, transcription initiation from RNA polymerase I promoter, activation of cysteine-type endopeptidase activity involved in apoptotic process, COL4A4, COL5A1, cellular response to starvation, biological_process, HGF, IL1A, IL1B, ILRN, protein processing involved in protein targeting to mitochondrion, ubiquitin-dependent protein catabolic process, positive regulation of transcription by RNA polymerase II, RAB3GAP1, double-strand break repair via homologous recombination, RXRA, SLC4A11, <e2>response to superoxide</e2>, TF and VSX1.
1	In a cohort of Australians of European descent, consisting of 385 <e1>keratoconus</e1> cases and 396 controls, we screened 21 keratoconus candidate genes: BANP, <e2>transcription initiation from RNA polymerase I promoter</e2>, activation of cysteine-type endopeptidase activity involved in apoptotic process, COL4A4, COL5A1, cellular response to starvation, biological_process, HGF, IL1A, IL1B, ILRN, protein processing involved in protein targeting to mitochondrion, ubiquitin-dependent protein catabolic process, positive regulation of transcription by RNA polymerase II, RAB3GAP1, double-strand break repair via homologous recombination, RXRA, SLC4A11, response to superoxide, TF and VSX1.
1	In a cohort of Australians of European descent, consisting of 385 <e1>keratoconus</e1> cases and 396 controls, we screened 21 keratoconus candidate genes: BANP, transcription initiation from RNA polymerase I promoter, <e2>activation of cysteine-type endopeptidase activity involved in apoptotic process</e2>, COL4A4, COL5A1, cellular response to starvation, biological_process, HGF, IL1A, IL1B, ILRN, protein processing involved in protein targeting to mitochondrion, ubiquitin-dependent protein catabolic process, positive regulation of transcription by RNA polymerase II, RAB3GAP1, double-strand break repair via homologous recombination, RXRA, SLC4A11, response to superoxide, TF and VSX1.
1	In a cohort of Australians of European descent, consisting of 385 <e1>keratoconus</e1> cases and 396 controls, we screened 21 keratoconus candidate genes: BANP, transcription initiation from RNA polymerase I promoter, activation of cysteine-type endopeptidase activity involved in apoptotic process, COL4A4, COL5A1, cellular response to starvation, biological_process, HGF, IL1A, IL1B, ILRN, <e2>protein processing involved in protein targeting to mitochondrion</e2>, ubiquitin-dependent protein catabolic process, positive regulation of transcription by RNA polymerase II, RAB3GAP1, double-strand break repair via homologous recombination, RXRA, SLC4A11, response to superoxide, TF and VSX1.
1	In a cohort of Australians of European descent, consisting of 385 <e1>keratoconus</e1> cases and 396 controls, we screened 21 keratoconus candidate genes: BANP, transcription initiation from RNA polymerase I promoter, activation of cysteine-type endopeptidase activity involved in apoptotic process, COL4A4, COL5A1, cellular response to starvation, biological_process, HGF, IL1A, IL1B, ILRN, protein processing involved in protein targeting to mitochondrion, <e2>ubiquitin-dependent protein catabolic process</e2>, positive regulation of transcription by RNA polymerase II, RAB3GAP1, double-strand break repair via homologous recombination, RXRA, SLC4A11, response to superoxide, TF and VSX1.
1	In a cohort of Australians of European descent, consisting of 385 <e1>keratoconus</e1> cases and 396 controls, we screened 21 keratoconus candidate genes: BANP, transcription initiation from RNA polymerase I promoter, activation of cysteine-type endopeptidase activity involved in apoptotic process, COL4A4, COL5A1, cellular response to starvation, biological_process, HGF, IL1A, IL1B, ILRN, protein processing involved in protein targeting to mitochondrion, ubiquitin-dependent protein catabolic process, positive regulation of transcription by RNA polymerase II, RAB3GAP1, <e2>double-strand break repair via homologous recombination</e2>, RXRA, SLC4A11, response to superoxide, TF and VSX1.
1	In gene-level analyses, CDC25C, SCC1/RAD21, <e1>regulation of chromatin assembly or disassembly</e1>, and cellular response to DNA damage stimulus were associated (P&lt;0.05) with overall breast <e2>cancer</e2> risk, positive regulation of chromosome segregation, protein K11-linked ubiquitination, protein sumoylation, Ras protein signal transduction, mitotic spindle organization, and sensory perception of sound were associated with high grade breast cancer risk, and gene silencing by miRNA and response to radiation were associated with both.
0	In gene-level analyses, CDC25C, SCC1/RAD21, regulation of chromatin assembly or disassembly, and <e1>cellular response to DNA damage stimulus</e1> were associated (P&lt;0.05) with overall breast <e2>cancer</e2> risk, positive regulation of chromosome segregation, protein K11-linked ubiquitination, protein sumoylation, Ras protein signal transduction, mitotic spindle organization, and sensory perception of sound were associated with high grade breast cancer risk, and gene silencing by miRNA and response to radiation were associated with both.
